############################################################################################
# Output from Recfast++ v2.2. The columns are:                                 
# z | Xe = Ne/NH | TM [K] | TR [K] | TS [K] | dTb [mK] | XHI | XHII | XHeI | XHeII | XHeIII 
# 0
############################################################################################
8992.7265 1.1634147 24516.898 24516.899 24516.898 -9.8307829e-20 1.0758713e-14 1 1.0534742e-19 2.158907e-07 0.081707248
8991.8174 1.1634147 24514.42 24514.42 24514.42 -9.8329076e-20 1.0764084e-14 1 1.0571438e-19 2.1642079e-07 0.081707247
8990.9082 1.1634147 24511.941 24511.942 24511.941 -9.835033e-20 1.0769459e-14 1 1.060827e-19 2.1695229e-07 0.081707247
8989.999 1.1634147 24509.463 24509.463 24509.463 -9.8371592e-20 1.0774838e-14 1 1.0645238e-19 2.174852e-07 0.081707246
8989.0898 1.1634147 24506.984 24506.985 24506.984 -9.839286e-20 1.078022e-14 1 1.0682342e-19 2.1801953e-07 0.081707246
8988.1806 1.1634147 24504.506 24504.506 24504.506 -9.8414135e-20 1.0785607e-14 1 1.0719584e-19 2.1855529e-07 0.081707245
8987.2714 1.1634147 24502.027 24502.028 24502.027 -9.8435417e-20 1.0790998e-14 1 1.0756963e-19 2.1909248e-07 0.081707245
8986.3623 1.1634147 24499.549 24499.55 24499.549 -9.8456707e-20 1.0796392e-14 1 1.0794481e-19 2.196311e-07 0.081707244
8985.4531 1.1634147 24497.071 24497.071 24497.071 -9.8478002e-20 1.0801791e-14 1 1.0832138e-19 2.2017116e-07 0.081707243
8984.5439 1.1634147 24494.592 24494.593 24494.592 -9.8499305e-20 1.0807193e-14 1 1.0869933e-19 2.2071266e-07 0.081707243
8983.6347 1.1634147 24492.114 24492.114 24492.114 -9.8520615e-20 1.0812599e-14 1 1.0907869e-19 2.212556e-07 0.081707242
8982.7255 1.1634147 24489.635 24489.636 24489.635 -9.8541931e-20 1.081801e-14 1 1.0945945e-19 2.2179999e-07 0.081707242
8981.8163 1.1634147 24487.157 24487.157 24487.157 -9.8563255e-20 1.0823424e-14 1 1.0984163e-19 2.2234584e-07 0.081707241
8980.9072 1.1634147 24484.678 24484.679 24484.678 -9.8584584e-20 1.0828842e-14 1 1.1022521e-19 2.2289314e-07 0.081707241
